age,balance,day,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,y
64,2352,4,2,182,11,high-skill-levels,Partnered,secondary,no,no,no,phone,may,success,yes
80,155,4,1,53,3,low-None-skill-levels,Partnered,primary,no,no,no,phone,may,success,yes
34,263,4,1,78,8,high-skill-levels,Partnered,tertiary,no,no,no,phone,may,unknown,no
70,4982,4,2,0,0,low-None-skill-levels,Partnered,primary,no,no,no,phone,may,unknown,no
29,3528,4,1,208,1,middle-skill-levels,Alone,secondary,no,no,no,phone,may,success,no
26,401,5,2,0,0,middle-skill-levels,Alone,tertiary,no,no,no,phone,may,unknown,yes
32,390,5,1,243,1,middle-skill-levels,Partnered,tertiary,no,yes,yes,phone,may,unknown,no
33,79,5,1,195,4,middle-skill-levels,Partnered,tertiary,no,yes,no,phone,may,success,yes
37,565,5,1,6,2,high-skill-levels,Partnered,secondary,no,no,no,phone,may,success,no
30,451,5,1,274,3,high-skill-levels,Partnered,tertiary,no,no,no,phone,may,failure,no
41,1646,5,1,90,7,middle-skill-levels,Alone,tertiary,no,yes,no,phone,may,success,yes
28,437,5,1,0,0,high-skill-levels,Alone,tertiary,no,no,no,phone,may,unknown,yes
74,935,5,1,99,2,low-None-skill-levels,Partnered,secondary,no,no,no,phone,may,failure,yes
33,228,5,1,89,4,low-None-skill-levels,Alone,secondary,no,no,no,phone,may,failure,no
29,2929,5,1,89,4,middle-skill-levels,Alone,secondary,no,no,no,phone,may,unknown,yes
26,440,5,1,0,0,middle-skill-levels,Alone,secondary,no,no,no,unknown,may,unknown,no
72,2304,5,4,0,0,low-None-skill-levels,Partnered,primary,no,no,no,phone,may,unknown,yes
27,145,5,4,89,3,high-skill-levels,Alone,secondary,no,yes,no,phone,may,failure,no
18,348,5,4,0,0,middle-skill-levels,Alone,secondary,no,no,no,phone,may,unknown,yes
54,1182,6,2,241,2,middle-skill-levels,Partnered,secondary,no,yes,no,phone,may,failure,no
53,4968,6,1,87,2,low-None-skill-levels,Partnered,secondary,no,no,no,phone,may,failure,no
46,640,6,1,55,5,low-None-skill-levels,Partnered,secondary,no,yes,no,phone,may,success,yes
37,88,6,1,90,3,middle-skill-levels,Partnered,tertiary,no,no,no,phone,may,unknown,yes
67,704,6,1,87,3,low-None-skill-levels,Alone,secondary,no,no,no,phone,may,success,yes
47,97,6,1,87,3,middle-skill-levels,Partnered,tertiary,no,yes,no,phone,may,failure,no
56,2037,6,1,91,5,high-skill-levels,Alone,tertiary,no,no,no,phone,may,success,no
60,182,6,1,10,10,middle-skill-levels,Partnered,primary,no,no,no,phone,may,failure,no
34,1221,6,1,90,8,low-None-skill-levels,Partnered,secondary,no,yes,no,phone,may,failure,no
36,994,6,1,90,6,middle-skill-levels,Alone,tertiary,no,no,no,phone,may,success,yes
37,7622,6,1,0,0,low-None-skill-levels,Alone,secondary,no,yes,yes,phone,may,unknown,no
37,2283,6,2,98,2,high-skill-levels,Partnered,tertiary,no,no,no,phone,may,failure,yes
37,4596,7,2,211,4,middle-skill-levels,Partnered,tertiary,no,yes,no,phone,may,success,no
32,473,7,3,0,0,middle-skill-levels,Partnered,secondary,no,no,yes,phone,may,unknown,yes
51,0,7,2,66,2,middle-skill-levels,Partnered,tertiary,no,no,no,phone,may,success,yes
77,397,7,3,0,0,low-None-skill-levels,Partnered,secondary,no,no,no,phone,may,unknown,yes
83,0,7,2,268,2,low-None-skill-levels,Partnered,secondary,no,no,no,phone,may,failure,no
35,62,7,2,88,4,high-skill-levels,Partnered,tertiary,no,no,no,phone,may,success,yes
47,3745,7,1,200,1,low-None-skill-levels,Partnered,tertiary,no,no,no,phone,may,failure,no
42,756,7,3,0,0,middle-skill-levels,Partnered,secondary,no,no,no,phone,may,unknown,no
53,3634,7,4,88,8,high-skill-levels,Partnered,tertiary,no,no,no,phone,may,success,yes
47,834,10,1,0,0,high-skill-levels,Partnered,secondary,no,no,no,unknown,may,unknown,no
58,226,10,3,0,0,low-None-skill-levels,Partnered,primary,no,yes,yes,phone,may,unknown,no
32,2976,10,5,94,6,middle-skill-levels,Partnered,tertiary,no,yes,no,phone,may,success,no
80,594,10,2,0,0,low-None-skill-levels,Partnered,primary,no,no,no,phone,may,unknown,no
46,273,10,6,53,6,high-skill-levels,Partnered,tertiary,no,yes,no,phone,may,success,yes
62,1456,10,6,0,0,high-skill-levels,Partnered,tertiary,no,no,no,phone,may,unknown,no
21,130,11,2,273,4,middle-skill-levels,Alone,secondary,no,no,no,phone,may,failure,no
78,832,11,3,0,0,low-None-skill-levels,Partnered,primary,no,no,no,phone,may,unknown,no
20,291,11,5,371,5,middle-skill-levels,Alone,secondary,no,no,no,phone,may,failure,no
43,10072,12,1,77,5,high-skill-levels,Partnered,tertiary,no,no,no,phone,may,failure,no
66,3409,12,1,86,2,low-None-skill-levels,Partnered,secondary,no,no,no,phone,may,failure,no
44,618,12,1,0,0,middle-skill-levels,Alone,secondary,no,no,no,phone,may,unknown,yes
78,3417,12,1,181,1,low-None-skill-levels,Alone,secondary,no,no,no,phone,may,success,yes
42,27696,12,2,89,5,high-skill-levels,Partnered,tertiary,no,no,no,phone,may,success,yes
34,1076,12,1,182,6,middle-skill-levels,Partnered,secondary,no,no,no,phone,may,success,yes
34,133,12,2,181,3,middle-skill-levels,Partnered,secondary,no,no,no,phone,may,success,yes
66,587,12,2,392,2,high-skill-levels,Partnered,secondary,no,no,no,phone,may,success,yes
40,1509,12,1,58,3,high-skill-levels,Alone,tertiary,no,no,no,phone,may,failure,no
54,1624,12,3,182,10,high-skill-levels,Partnered,tertiary,no,no,no,phone,may,success,yes
31,136,12,2,267,1,low-None-skill-levels,Partnered,secondary,no,no,no,phone,may,failure,yes
33,386,12,1,181,5,middle-skill-levels,Partnered,secondary,no,no,no,phone,may,success,yes
19,608,12,1,180,2,middle-skill-levels,Alone,primary,no,no,no,phone,may,success,yes
31,1282,12,1,460,2,middle-skill-levels,Alone,secondary,no,no,no,phone,may,failure,no
24,598,12,1,182,2,middle-skill-levels,Alone,secondary,no,no,no,phone,may,success,yes
23,2530,12,1,0,0,middle-skill-levels,Alone,secondary,no,no,no,phone,may,unknown,yes
29,3290,12,1,50,3,high-skill-levels,Alone,tertiary,no,no,no,phone,may,success,yes
28,4745,12,1,181,5,middle-skill-levels,Alone,secondary,no,no,no,phone,may,success,yes
31,533,12,1,90,10,high-skill-levels,Alone,tertiary,no,no,no,phone,may,success,yes
50,2611,12,1,387,2,middle-skill-levels,Partnered,tertiary,no,no,no,phone,may,success,no
22,123,12,2,89,7,middle-skill-levels,Alone,secondary,no,no,no,phone,may,success,no
55,184,13,1,0,0,middle-skill-levels,Alone,secondary,no,no,no,unknown,may,unknown,no
34,2838,13,3,0,0,middle-skill-levels,Alone,tertiary,no,yes,no,phone,may,unknown,yes
54,4401,13,1,183,2,low-None-skill-levels,Alone,primary,no,no,no,phone,may,success,yes
59,138,13,1,280,4,high-skill-levels,Partnered,tertiary,no,yes,yes,phone,may,failure,no
32,1026,13,1,0,0,low-None-skill-levels,Alone,secondary,no,yes,no,phone,may,unknown,yes
54,2206,13,1,91,4,low-None-skill-levels,Partnered,secondary,no,no,no,phone,may,success,yes
27,168,13,1,182,2,high-skill-levels,Alone,tertiary,no,no,no,phone,may,success,no
77,3324,13,1,91,5,low-None-skill-levels,Partnered,primary,no,no,no,phone,may,success,yes
40,260,13,1,181,5,middle-skill-levels,Partnered,secondary,no,yes,no,phone,may,success,yes
63,0,13,1,181,2,low-None-skill-levels,Alone,tertiary,no,no,no,phone,may,success,yes
37,2987,13,1,87,10,high-skill-levels,Partnered,tertiary,no,yes,no,phone,may,success,yes
48,1230,13,2,182,3,low-None-skill-levels,Partnered,secondary,no,yes,no,phone,may,success,yes
27,535,13,1,87,3,low-None-skill-levels,Alone,secondary,no,no,no,phone,may,success,yes
28,2335,13,1,0,0,middle-skill-levels,Alone,secondary,no,no,no,phone,may,unknown,yes
35,8000,13,1,90,3,high-skill-levels,Partnered,tertiary,no,no,no,phone,may,success,yes
29,-27,13,1,0,0,high-skill-levels,Alone,tertiary,no,no,no,phone,may,unknown,yes
68,1146,13,1,71,5,low-None-skill-levels,Partnered,secondary,no,no,no,phone,may,success,yes
53,1004,13,1,84,1,low-None-skill-levels,Alone,secondary,no,no,no,phone,may,unknown,yes
37,197,13,1,87,3,middle-skill-levels,Alone,tertiary,no,no,no,phone,may,success,yes
65,679,13,2,178,1,low-None-skill-levels,Partnered,secondary,no,no,no,phone,may,success,no
32,376,13,2,178,3,middle-skill-levels,Alone,secondary,no,no,no,phone,may,failure,no
58,169,13,3,87,5,middle-skill-levels,Partnered,secondary,no,no,no,phone,may,success,yes
37,393,14,3,275,4,high-skill-levels,Partnered,tertiary,no,yes,no,phone,may,failure,yes
37,29,14,2,183,2,middle-skill-levels,Partnered,tertiary,no,no,no,phone,may,unknown,yes
63,1486,14,5,316,3,low-None-skill-levels,Partnered,secondary,no,no,no,phone,may,unknown,no
34,920,14,3,179,3,middle-skill-levels,Partnered,secondary,no,no,no,phone,may,success,yes
26,104,14,1,0,0,middle-skill-levels,Partnered,secondary,no,no,no,unknown,may,unknown,no
50,3608,14,8,182,4,middle-skill-levels,Partnered,secondary,no,yes,no,phone,may,success,yes
70,1164,14,3,185,2,low-None-skill-levels,Partnered,secondary,no,no,no,phone,may,failure,no
50,0,14,3,92,3,middle-skill-levels,Alone,secondary,no,yes,no,phone,may,failure,no
56,870,14,1,179,1,high-skill-levels,Partnered,primary,no,no,no,phone,may,success,yes
57,9367,14,4,92,7,low-None-skill-levels,Partnered,primary,no,no,no,phone,may,success,yes
29,1374,14,2,178,7,low-None-skill-levels,Alone,primary,no,no,no,phone,may,success,yes
75,6027,14,1,179,4,low-None-skill-levels,Partnered,tertiary,no,no,no,phone,may,success,yes
50,1830,14,3,0,0,middle-skill-levels,Partnered,tertiary,no,no,no,phone,may,unknown,no
35,18,14,2,0,0,middle-skill-levels,Partnered,secondary,no,yes,yes,phone,may,unknown,no
24,1,14,5,0,0,high-skill-levels,Alone,tertiary,no,no,no,phone,may,unknown,yes
46,349,14,4,88,3,high-skill-levels,Partnered,tertiary,no,no,no,phone,may,success,yes
48,-63,15,1,670,5,middle-skill-levels,Alone,secondary,no,no,yes,unknown,may,unknown,no
29,865,17,3,243,1,middle-skill-levels,Alone,tertiary,no,no,no,phone,may,failure,no
54,2152,17,3,186,7,high-skill-levels,Alone,tertiary,no,no,no,phone,may,unknown,no
56,448,17,1,181,2,low-None-skill-levels,Partnered,secondary,no,yes,yes,phone,may,unknown,yes
72,5715,17,1,181,2,low-None-skill-levels,Partnered,secondary,no,no,no,phone,may,success,yes
74,3810,17,1,0,0,low-None-skill-levels,Alone,tertiary,no,yes,no,phone,may,unknown,no
27,39,17,1,258,10,middle-skill-levels,Alone,tertiary,no,no,no,phone,may,unknown,yes
52,583,17,1,181,3,high-skill-levels,Partnered,tertiary,no,no,no,phone,may,success,yes
50,2695,17,2,159,2,middle-skill-levels,Partnered,secondary,no,no,no,phone,may,unknown,no
79,1058,17,5,0,0,low-None-skill-levels,Partnered,primary,no,no,no,phone,may,unknown,no
38,1276,17,2,182,3,high-skill-levels,Partnered,tertiary,no,no,no,phone,may,success,yes
73,2850,17,2,28,5,low-None-skill-levels,Partnered,secondary,no,no,no,phone,may,failure,no
33,2364,17,1,0,0,high-skill-levels,Alone,tertiary,no,no,no,phone,may,unknown,yes
49,209,17,1,0,0,middle-skill-levels,Partnered,secondary,no,no,no,unknown,may,unknown,no
53,53,18,1,0,0,middle-skill-levels,Partnered,secondary,no,yes,no,phone,may,unknown,yes
64,1612,18,1,89,5,low-None-skill-levels,Partnered,secondary,no,no,no,phone,may,failure,yes
38,4321,18,1,85,6,low-None-skill-levels,Partnered,secondary,no,no,no,phone,may,failure,no
27,6421,18,3,110,4,low-None-skill-levels,Alone,tertiary,no,no,no,phone,may,failure,no
84,639,18,3,0,0,low-None-skill-levels,Alone,primary,no,no,no,phone,may,unknown,yes
70,4531,18,1,0,0,low-None-skill-levels,Alone,primary,no,no,no,phone,may,unknown,no
62,3114,18,2,186,1,low-None-skill-levels,Partnered,secondary,no,no,no,phone,may,success,yes
41,1,18,2,361,3,middle-skill-levels,Partnered,tertiary,no,yes,no,phone,may,failure,yes
29,1070,19,1,357,1,middle-skill-levels,Alone,secondary,no,yes,no,unknown,may,unknown,yes
53,195,19,1,90,6,middle-skill-levels,Partnered,secondary,no,yes,no,phone,may,success,yes
30,3144,19,2,0,0,middle-skill-levels,Alone,secondary,no,no,no,phone,may,unknown,yes
58,1230,20,1,87,1,low-None-skill-levels,Partnered,secondary,no,no,no,phone,may,failure,yes
61,1088,20,1,359,1,middle-skill-levels,Partnered,secondary,no,yes,no,phone,may,failure,no
46,5993,20,1,56,3,high-skill-levels,Alone,secondary,no,no,no,phone,may,failure,no
35,1880,20,1,0,0,middle-skill-levels,Alone,tertiary,no,no,no,phone,may,unknown,yes
37,3236,20,2,202,5,high-skill-levels,Partnered,tertiary,no,no,no,phone,may,unknown,yes
67,3240,20,1,0,0,high-skill-levels,Partnered,secondary,no,no,no,phone,may,unknown,no
30,780,20,2,0,0,middle-skill-levels,Alone,tertiary,no,yes,no,phone,may,unknown,no
60,0,20,4,87,8,high-skill-levels,Partnered,secondary,no,no,no,phone,may,failure,no
78,3208,20,3,0,0,low-None-skill-levels,Partnered,secondary,no,no,no,phone,may,unknown,yes
47,1568,21,3,91,8,low-None-skill-levels,Partnered,secondary,no,yes,no,phone,may,success,yes
61,1191,21,4,0,0,middle-skill-levels,Partnered,secondary,no,no,no,phone,may,unknown,yes
53,1356,21,1,193,6,high-skill-levels,Partnered,tertiary,no,yes,no,phone,may,failure,no
47,368,21,1,87,6,middle-skill-levels,Partnered,secondary,no,no,no,phone,may,success,yes
46,706,21,1,386,3,high-skill-levels,Partnered,secondary,no,no,no,phone,may,failure,yes
30,499,21,1,281,3,high-skill-levels,Alone,tertiary,no,yes,no,phone,may,failure,no
51,2635,21,3,74,5,high-skill-levels,Partnered,tertiary,no,no,no,phone,may,failure,yes
70,4,21,1,85,9,high-skill-levels,Partnered,secondary,no,no,no,phone,may,failure,no
31,411,21,3,361,1,low-None-skill-levels,Alone,secondary,no,no,no,phone,may,failure,no
31,2616,21,1,185,2,low-None-skill-levels,Alone,secondary,no,no,no,phone,may,unknown,yes
24,2573,24,2,0,0,low-None-skill-levels,Alone,secondary,no,no,no,phone,may,unknown,yes
21,215,24,1,89,7,middle-skill-levels,Alone,secondary,no,no,no,phone,may,success,yes
71,3230,24,2,133,3,low-None-skill-levels,Partnered,primary,no,no,no,phone,may,failure,yes
25,1179,24,2,95,5,high-skill-levels,Alone,secondary,no,no,no,phone,may,failure,no
78,680,24,1,89,9,low-None-skill-levels,Partnered,primary,no,no,no,phone,may,failure,no
49,3293,24,1,77,9,high-skill-levels,Alone,tertiary,no,no,no,phone,may,failure,no
52,726,24,1,378,9,middle-skill-levels,Alone,secondary,no,yes,no,phone,may,failure,yes
27,2781,24,1,389,1,middle-skill-levels,Alone,tertiary,no,yes,no,phone,may,failure,yes
25,3713,24,2,353,3,middle-skill-levels,Alone,secondary,no,no,no,phone,may,unknown,yes
33,152,25,2,365,2,middle-skill-levels,Alone,secondary,no,yes,no,phone,may,success,yes
60,0,25,4,0,0,middle-skill-levels,Partnered,secondary,no,no,no,phone,may,unknown,yes
33,576,25,1,111,2,high-skill-levels,Alone,tertiary,no,no,no,phone,may,unknown,no
28,1925,25,1,88,4,middle-skill-levels,Alone,secondary,no,no,no,phone,may,failure,yes
30,265,25,1,181,2,middle-skill-levels,Alone,secondary,no,yes,no,phone,may,success,yes
29,70,25,1,0,0,low-None-skill-levels,Alone,tertiary,no,no,no,phone,may,unknown,yes
28,0,25,1,0,0,middle-skill-levels,Partnered,secondary,no,no,no,unknown,may,unknown,no
52,388,25,1,0,0,high-skill-levels,Partnered,tertiary,no,no,no,phone,may,unknown,yes
59,1727,25,4,358,2,high-skill-levels,Partnered,primary,no,no,no,phone,may,failure,yes
38,205,26,1,0,0,middle-skill-levels,Partnered,secondary,no,no,no,phone,may,unknown,yes
56,12356,26,1,551,5,high-skill-levels,Partnered,tertiary,no,yes,no,phone,may,unknown,yes
33,2881,26,1,328,1,middle-skill-levels,Alone,secondary,no,no,no,phone,may,success,yes
31,846,26,3,205,2,middle-skill-levels,Alone,secondary,no,no,no,phone,may,failure,yes
39,613,26,2,391,2,high-skill-levels,Partnered,tertiary,no,no,no,phone,may,success,no
40,2266,26,3,89,7,middle-skill-levels,Partnered,secondary,no,no,no,phone,may,unknown,yes
33,9317,26,1,205,3,high-skill-levels,Alone,tertiary,no,no,no,phone,may,failure,no
28,742,26,1,0,0,middle-skill-levels,Partnered,secondary,no,no,no,phone,may,unknown,yes
66,2149,26,2,90,11,high-skill-levels,Partnered,secondary,no,yes,no,phone,may,success,yes
29,459,26,1,0,0,middle-skill-levels,Alone,tertiary,no,no,no,unknown,may,unknown,no
27,567,26,3,182,3,low-None-skill-levels,Alone,tertiary,no,no,no,phone,may,success,yes
32,344,26,2,0,0,middle-skill-levels,Alone,secondary,no,no,no,phone,may,unknown,yes
67,1430,26,2,135,5,low-None-skill-levels,Partnered,primary,no,no,no,phone,may,success,yes
39,265,27,1,555,2,low-None-skill-levels,Alone,secondary,no,yes,no,unknown,may,unknown,yes
46,38,27,3,183,1,middle-skill-levels,Partnered,secondary,no,no,no,phone,may,success,yes
58,139,27,1,161,2,high-skill-levels,Partnered,secondary,no,no,no,phone,may,unknown,no
29,124,27,1,0,0,middle-skill-levels,Alone,secondary,no,no,no,unknown,may,unknown,no
54,3538,27,1,0,0,low-None-skill-levels,Partnered,secondary,no,no,no,phone,may,unknown,yes
23,691,27,1,178,6,middle-skill-levels,Alone,tertiary,no,no,no,phone,may,success,yes
47,973,27,1,479,1,middle-skill-levels,Alone,secondary,no,no,no,phone,may,failure,yes
26,531,27,1,0,0,high-skill-levels,Alone,tertiary,no,no,yes,unknown,may,unknown,no
26,681,27,1,0,0,high-skill-levels,Alone,secondary,no,no,yes,unknown,may,unknown,no
28,128,27,1,414,1,middle-skill-levels,Alone,tertiary,no,no,no,phone,may,failure,yes
37,1967,27,1,0,0,high-skill-levels,Partnered,tertiary,no,yes,no,phone,may,unknown,no
32,500,27,1,0,0,high-skill-levels,Partnered,tertiary,no,yes,no,unknown,may,unknown,no
60,162,27,1,0,0,middle-skill-levels,Alone,secondary,no,no,no,unknown,may,unknown,no
55,379,27,3,219,2,middle-skill-levels,Alone,secondary,no,no,no,phone,may,unknown,no
27,1408,27,2,0,0,middle-skill-levels,Alone,secondary,no,no,no,phone,may,unknown,no
45,1831,27,2,0,0,middle-skill-levels,Partnered,secondary,no,no,no,phone,may,unknown,yes
63,641,27,2,0,0,low-None-skill-levels,Partnered,secondary,no,no,no,phone,may,unknown,yes
60,1047,27,3,279,4,low-None-skill-levels,Partnered,secondary,no,no,no,phone,may,success,yes
29,455,27,2,36,1,low-None-skill-levels,Alone,tertiary,no,no,no,phone,may,success,yes
32,554,28,2,368,5,middle-skill-levels,Alone,secondary,no,yes,no,phone,may,failure,no
29,8103,28,3,0,0,high-skill-levels,Partnered,tertiary,no,no,no,phone,may,unknown,yes
59,4007,28,3,63,6,low-None-skill-levels,Partnered,primary,no,no,no,phone,may,failure,no
54,65,28,4,93,4,middle-skill-levels,Partnered,secondary,no,no,no,phone,may,failure,no
23,922,28,2,184,9,middle-skill-levels,Alone,secondary,no,no,no,phone,may,failure,yes
33,523,28,1,0,0,middle-skill-levels,Alone,secondary,no,yes,no,unknown,may,unknown,yes
48,0,28,5,0,0,middle-skill-levels,Partnered,secondary,no,no,no,phone,may,unknown,yes
39,108,28,3,28,2,middle-skill-levels,Partnered,tertiary,no,no,no,phone,may,unknown,no
26,4613,28,3,196,2,middle-skill-levels,Alone,secondary,no,no,no,phone,may,unknown,yes
34,813,28,3,0,0,high-skill-levels,Partnered,tertiary,no,yes,no,phone,may,unknown,no
28,118,31,2,35,5,middle-skill-levels,Alone,tertiary,no,no,no,phone,may,unknown,no
83,0,31,1,77,3,low-None-skill-levels,Alone,primary,no,no,no,phone,may,success,no
33,1388,31,1,202,3,high-skill-levels,Partnered,tertiary,no,yes,no,phone,may,failure,no
26,515,31,1,0,0,middle-skill-levels,Alone,tertiary,no,no,no,phone,may,unknown,yes
55,1212,31,1,0,0,low-None-skill-levels,Partnered,primary,no,no,no,phone,may,unknown,no
26,1064,31,1,0,0,low-None-skill-levels,Alone,secondary,no,no,no,unknown,may,unknown,no
41,70,31,1,557,1,high-skill-levels,Partnered,tertiary,no,no,no,unknown,may,failure,no
55,8304,1,1,0,0,middle-skill-levels,Partnered,secondary,no,no,no,phone,jun,unknown,yes
57,2986,1,1,166,3,high-skill-levels,Alone,secondary,no,no,no,unknown,jun,success,no
30,0,1,1,0,0,middle-skill-levels,Partnered,secondary,no,no,no,phone,jun,unknown,yes
36,1368,1,1,292,5,middle-skill-levels,Partnered,secondary,no,no,no,phone,jun,failure,yes
33,272,1,1,237,2,middle-skill-levels,Alone,tertiary,no,yes,no,phone,jun,failure,yes
28,-46,1,2,91,12,low-None-skill-levels,Alone,secondary,no,yes,no,phone,jun,success,yes
65,1840,1,2,188,5,low-None-skill-levels,Alone,primary,no,no,no,phone,jun,failure,no
33,427,1,1,0,0,low-None-skill-levels,Alone,secondary,no,no,no,unknown,jun,unknown,no
28,168,1,3,140,2,middle-skill-levels,Alone,secondary,no,no,no,phone,jun,success,yes
70,2346,1,1,97,6,low-None-skill-levels,Partnered,primary,no,no,no,phone,jun,success,no
51,176,1,1,687,2,high-skill-levels,Partnered,tertiary,no,yes,yes,unknown,jun,failure,no
21,200,1,1,0,0,middle-skill-levels,Alone,secondary,no,no,no,unknown,jun,unknown,no
44,317,1,1,0,0,low-None-skill-levels,Partnered,secondary,no,yes,yes,unknown,jun,unknown,no
31,515,1,5,0,0,high-skill-levels,Alone,tertiary,no,no,no,phone,jun,unknown,yes
28,223,1,1,278,3,high-skill-levels,Alone,tertiary,no,yes,no,phone,jun,success,yes
28,75,1,1,0,0,low-None-skill-levels,Alone,secondary,no,no,no,unknown,jun,unknown,no
32,1402,1,1,557,2,high-skill-levels,Partnered,tertiary,no,no,no,unknown,jun,failure,no
45,0,1,1,0,0,high-skill-levels,Alone,tertiary,no,no,no,unknown,jun,unknown,no
